date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_deaths_unscaled,cumulative_hospitalizations,daily_deaths_unscaled,daily_infections,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
9/16/21,reference,Canada,13676.84,22162.73,9117.68,44421.43,29975.99,59158.69,5221051.28,3864670.96,7604631.27,59.3,35.57,86.3,29.68,29.68,29.68,27256.48,27256.48,27256.48,,,,44528.65,40.06,1563814,27325,43101.14,20,4679,36519840.27,-15.4283,1,92492.832,92492.832,92492.832,1,0.7513,0,0.6537,1,28560139.1,26385459,24705659.92,2963.41,3767.97,2373.45,804.63,1037,637.56,207.44,240.47,183.98,86460,4048,0.006,0.3491,0.0163
9/17/21,reference,Canada,13609.5,22007.56,9042.46,44482.64,30014.6,59246.21,5234660.78,3873816.89,7625840.44,61.21,36.77,88.94,30.58,30.58,30.58,27287.06,27287.06,27287.06,,,,44624.79,96.14,1568900,27370,43166.57,45,5086,36519840.27,-15.2562,1,93496.2228,93496.2228,93496.2228,1,0.7532,0,0.657,1,28603867.39,26439046,24736598.84,2995.71,3824.09,2392.38,808.02,1048.68,637.75,210.17,243.75,186.46,86460,4048,0.006,0.3445,0.0164
9/18/21,reference,Canada,13526.14,21810.98,8957.57,44545.93,30054.64,59336.57,5248186.92,3882880.95,7646904.19,63.29,38.11,91.82,31.55,31.55,31.55,27318.61,27318.61,27318.61,,,,44671.63,46.84,1573456.33,27395,43226,25,4556.33,36519840.27,-15.1404,1,94460.3506,94460.3506,94460.3506,1,0.7552,0,0.66,1,28647595.67,26492633,24767456.94,3025.94,3874.08,2411.4,813.61,1061.27,640.19,213.03,247.11,189.13,86460,4048,0.0061,0.3397,0.0165
9/19/21,reference,Canada,13426.54,21586.03,8864.24,44611.51,30096.28,59430.1,5261613.46,3891852.39,7667797.78,65.59,39.59,94.99,32.61,32.61,32.61,27351.22,27351.22,27351.22,,,,44714.51,42.88,1577834.33,27417.33,43285.86,22.33,4378,36519840.27,-15.1114,1,95376.4627,95376.4627,95376.4627,1,0.7594,0,0.6631,1,28686437.39,26543925.43,24798829.8,3054.52,3921.32,2430.52,819.05,1072.54,642.86,215.88,250.43,191.87,86460,4048,0.0061,0.3352,0.0166
9/20/21,reference,Canada,13310.77,21333.05,8762.32,44679.71,30139.72,59527.26,5274924.22,3900720.91,7688496.43,68.19,41.27,98.6,33.76,33.76,33.76,27384.98,27384.98,27384.98,,,,44751.8,37.29,1581667.33,27434.67,43363.71,17.33,3833,36519840.27,-15.1647,1,96236.0823,96236.0823,96236.0823,1,0.7635,0,0.6663,1,28725279.1,26595217.86,24828737.35,3087.87,3973.58,2453.36,823.34,1082.11,644.41,218.62,253.6,194.56,86460,4048,0.0063,0.3314,0.0167
9/21/21,reference,Canada,13179.15,21052.62,8651.98,44750.88,30185.23,59628.64,5288103.38,3909476.81,7708975.47,71.17,43.17,102.76,35.02,35.02,35.02,27420,27420,27420,,,,44853.65,101.85,1585438,27488,43452.57,53.33,3770.67,36519840.27,-15.2554,1,97031.2297,97031.2297,97031.2297,1,0.7676,0,0.6696,1,28764120.82,26646510.29,24857999.84,3114.46,4016.77,2467.86,829.99,1093.79,647,221.13,256.49,197.09,86460,4048,0.0064,0.3289,0.0168
9/22/21,reference,Canada,13032.08,20745.5,8533.43,44825.61,30233.25,59735.24,5301135.46,3918110.97,7729210.49,74.74,45.47,107.74,36.42,36.42,36.42,27456.42,27456.42,27456.42,,,,44955.6,101.95,1589296.5,27537,43528.43,49,3858.5,36519840.27,-15.3317,1,97754.6336,97754.6336,97754.6336,1,0.7718,0,0.6729,1,28802962.53,26697802.71,24887262.33,3140.66,4058.61,2480.97,836.13,1103.95,649.94,223.3,259.01,199.16,86460,4048,0.0066,0.3277,0.0169
9/23/21,reference,Canada,12869.93,20412.65,8406.95,44904.37,30284.12,59847.83,5314005.39,3926614.9,7749177.54,78.75,48.08,113.33,37.88,37.88,37.88,27494.3,27494.3,27494.3,,,,45044.14,88.54,1593930.5,27581,43611.29,44,4634,36519840.27,-15.3635,1,98399.9259,98399.9259,98399.9259,1,0.7759,0,0.6762,1,28841804.25,26749095.14,24916524.82,3164.38,4096.87,2491.35,842.27,1113.07,653.83,225.02,261.05,200.73,86460,4048,0.0068,0.3274,0.017
9/24/21,reference,Canada,12693.34,20055.23,8272.84,44987.23,30337.96,59966.63,5326698.73,3934980.86,7768853.34,82.86,50.76,119.06,39.32,39.32,39.32,27533.62,27533.62,27533.62,,,,45129.18,85.04,1598507,27620,43699.14,39,4576.5,36519840.27,-15.3523,1,98961.8108,98961.8108,98961.8108,1,0.778,0,0.6791,1,28880645.96,26800387.57,24945779.38,3187.94,4134.86,2505.53,847.47,1120.14,658.06,226.15,262.9,201.77,86460,4048,0.0071,0.3278,0.0171
9/25/21,reference,Canada,12503.41,19674.64,8131.56,45074.01,30394.66,60091.36,5339202.15,3943201.82,7788215.45,86.78,53.33,124.89,40.65,40.65,40.65,27574.27,27574.27,27574.27,,,,45203.06,73.89,1603487.67,27655.67,43761,35.67,4980.67,36519840.27,-15.3235,1,99436.2028,99436.2028,99436.2028,1,0.7802,0,0.6816,1,28919487.67,26851680,24975033.19,3213.5,4175.44,2522.5,852.31,1126,661.34,226.69,264.27,202.26,86460,4048,0.0073,0.3283,0.0171
9/26/21,reference,Canada,12300.97,19290.45,7983.58,45164.14,30453.88,60221.2,5351503.12,3951271.5,7807242.49,90.13,55.54,129.97,41.74,41.74,41.74,27616.01,27616.01,27616.01,,,,45260.73,57.66,1607867,27682.33,43829.57,26.67,4379.33,36519840.27,-15.307,1,99820.3265,99820.3265,99820.3265,1,0.7848,0,0.6837,1,28951076.25,26896068.4,25007472.44,3233.1,4209.2,2535.27,852.31,1125.48,661.08,226.6,264.95,202.14,86460,4048,0.0075,0.3288,0.0171
9/27/21,reference,Canada,12087.08,18921.43,7829.7,45256.65,30514.96,60354.69,5363590.2,3959184.51,7825914.42,92.51,57.11,133.58,42.47,42.47,42.47,27658.48,27658.48,27658.48,,,,45311.5,50.77,1612104.33,27701,43917.14,18.67,4237.33,36519840.27,-15.3083,1,100112.7766,100112.7766,100112.7766,1,0.7894,0,0.6862,1,28982664.74,26940456.79,25040025.24,3247.19,4236.48,2543.99,848.53,1120.1,657.85,225.81,264.85,201.22,86460,4048,0.0076,0.3286,0.0171
9/28/21,reference,Canada,11863.8,18539.08,7671.12,45350.17,30576.96,60489.75,5375454,3966945.43,7844213.08,93.52,57.79,135.12,42.71,42.71,42.71,27701.19,27701.19,27701.19,,,,45424.43,112.93,1615557,27754,43998.71,53,3452.67,36519840.27,-15.3072,1,100313.5339,100313.5339,100313.5339,1,0.7939,0,0.6888,1,29014253.19,26984845.19,25072991.64,3251.88,4252.69,2545.54,839.88,1109.01,651.62,224.29,263.94,199.68,86460,4048,0.0075,0.3273,0.017
9/29/21,reference,Canada,11632.16,18145.76,7518.82,45443.15,30638.81,60624.03,5387086.16,3974553.81,7862122.54,92.98,57.44,134.3,42.42,42.42,42.42,27743.61,27743.61,27743.61,,,,45557.98,133.55,1619836,27819,44072.29,65,4279,36519840.27,-15.2894,1,100423.9397,100423.9397,100423.9397,1,0.7985,0,0.6913,1,29045841.65,27029233.58,25105958.04,3249.39,4261,2541.87,830.01,1097.2,644.48,222.06,262.23,197.58,86460,4048,0.0074,0.3248,0.0169
9/30/21,reference,Canada,11392.96,17744.05,7377.61,45534.4,30699.65,60755.71,5398479.13,3982010.67,7879629.71,91.25,56.3,131.68,41.71,41.71,41.71,27785.32,27785.32,27785.32,,,,45680.43,122.45,1624481,27872,44162.86,53,4645,36519840.27,-15.2616,1,100446.6297,100446.6297,100446.6297,1,0.803,0,0.6933,1,29077430.03,27073621.98,25138924.44,3239.65,4260.15,2533.19,817.75,1083.31,635.1,219.3,259.85,194.98,86460,4048,0.0072,0.3214,0.0168
10/1/21,reference,Canada,11147.73,17336.74,7231.43,45623.15,30758.92,60883.61,5409626.85,3989308.92,7896724.45,88.74,54.66,127.91,40.75,40.75,40.75,27826.07,27826.07,27826.07,,,,45786.95,106.52,1628878.5,27921,44240.43,49,4397.5,36519840.27,-15.2526,1,100385.4334,100385.4334,100385.4334,1,0.8053,0,0.695,1,29109018.32,27118010.38,25171383.88,3222.55,4249.54,2519.41,805.38,1070.18,625.28,216.25,257.06,192.16,86460,4048,0.0069,0.3173,0.0166
10/2/21,reference,Canada,10897.9,16927.1,7083.22,45709,30816.3,61007.18,5420524.76,3996441.19,7913400.2,85.85,52.79,123.57,39.65,39.65,39.65,27865.73,27865.73,27865.73,,,,45864.37,77.42,1633292.33,27955.53,44316,34.53,4413.83,36519840.27,-15.3093,1,100245.2432,100245.2432,100245.2432,1,0.8078,0,0.6962,1,29140606.54,27162398.77,25203889.31,3200.18,4231.36,2502.39,791.72,1056.28,614.09,213.13,254.05,189.32,86460,4048,0.0067,0.3128,0.0165
10/3/21,reference,Canada,10645.91,16518.75,6934.66,45791.94,30871.74,61126.41,5431170.66,4003402.89,7929654.47,82.94,50.9,119.23,38.54,38.54,38.54,27904.27,27904.27,27904.27,,,,45908.31,43.94,1636995.67,27974.4,44381,18.87,3703.33,36519840.27,-15.4751,1,100031.8605,100031.8605,100031.8605,1,0.8127,0,0.6969,1,29170351.86,27206787.17,25233715.83,3176.56,4210.12,2485.09,780.1,1045.38,604.46,210.12,250.97,186.6,86460,4048,0.0064,0.3081,0.0164
10/4/21,reference,Canada,10393.95,16115.73,6787.25,45872.38,30925.48,61241.98,5441564.61,4010194.94,7945489.15,80.45,49.32,115.57,37.56,37.56,37.56,27941.83,27941.83,27941.83,,,,45968,59.69,1640383,28002.27,44450,27.87,3387.33,36519840.27,-15.7617,1,99751.8271,99751.8271,99751.8271,1,0.8176,0,0.6968,1,29200097.19,27251175.56,25264281.58,3147.85,4180.7,2464.95,770.88,1037.43,596.85,207.33,247.93,184.07,86460,4048,0.0062,0.3034,0.0164
10/5/21,reference,Canada,10144.79,15727.4,6642.43,45951.1,30977.99,61355.11,5451709.4,4016822.48,7960910.48,78.72,48.23,113.13,36.84,36.84,36.84,27978.67,27978.67,27978.67,,,,46077.95,109.96,1643115,28055.3,44529,53.03,2732,36519840.27,-16.1468,1,99412.2559,99412.2559,99412.2559,1,0.8225,0,0.6967,1,29229842.5,27295563.96,25294895.66,3121.24,4151.97,2447.4,763.12,1031.05,590.55,204.77,244.95,181.82,86460,4048,0.006,0.2989,0.0163
10/6/21,reference,Canada,9900.82,15353,6484.46,46028.91,31029.71,61467.09,5461610.22,4023289.36,7975928.55,77.81,47.65,111.99,36.41,36.41,36.41,28015.08,28015.08,28015.08,,,,46193.44,115.49,1646832,28112,44597,56.7,3717,36519840.27,-16.5995,1,99020.6601,99020.6601,99020.6601,1,0.8274,0,0.6967,1,29259587.75,27339952.36,25325509.73,3094.2,4121.65,2429.9,758.42,1028.12,586.94,202.36,241.92,179.78,86460,4048,0.0059,0.2948,0.0163
10/7/21,reference,Canada,9664.15,14995.32,6319.15,46106.77,31081.26,61579.44,5471274.37,4029601.06,7990556.76,77.86,47.69,112.34,36.34,36.34,36.34,28051.42,28051.42,28051.42,,,,46250.67,57.24,1650930,28141,44679,29,4098,36519840.27,-17.0903,1,98584.786,98584.786,98584.786,1,0.8323,0,0.6965,1,29289332.95,27384340.75,25356123.8,3070.31,4093.64,2415.61,756.33,1027.53,585.88,200.02,238.78,177.85,86460,4048,0.0059,0.2913,0.0164
10/8/21,reference,Canada,9436.43,14657,6164.03,46185.73,31133.31,61693.7,5480710.8,4035764.58,8004811.18,78.96,48.38,114.27,36.64,36.64,36.64,28088.06,28088.06,28088.06,,,,46324.82,74.15,1655059,28174,44753,33,4129,36519840.27,-17.5881,1,98112.4559,98112.4559,98112.4559,1,0.8348,0,0.6962,1,29319078.13,27428729.15,25386689.37,3049.56,4068.21,2404.47,755.6,1027.45,586.47,197.77,235.52,176.09,86460,4048,0.006,0.2882,0.0164
10/9/21,reference,Canada,9219.02,14339.99,6041.27,46266.64,31186.42,61811.14,5489929.83,4041794.68,8018710.11,80.91,49.59,117.44,37.28,37.28,37.28,28125.34,28125.34,28125.34,,,,46379.86,55.04,1658687.42,28197.5,44819,23.5,3628.42,36519840.27,-18.0536,1,97611.4242,97611.4242,97611.4242,1,0.8374,0,0.6955,1,29348823.32,27473117.55,25417291.64,3027.75,4040.05,2393.31,755.44,1026.71,588.24,195.6,232.17,174.51,86460,4048,0.0061,0.2858,0.0165
10/10/21,reference,Canada,9012.9,14045.85,5925.42,46350.16,31241.04,61932.65,5498942.73,4047700.7,8032273.53,83.52,51.21,120.96,38.18,38.18,38.18,28163.51,28163.51,28163.51,,,,46432.1,52.24,1662142.67,28219.25,44886,21.75,3455.25,36519840.27,-18.4307,1,97089.325,97089.325,97089.325,1,0.8426,0,0.6946,1,29371761.06,27517505.94,25443767.54,3012.9,4019.04,2389.41,756.43,1026.02,591.57,193.52,228.74,173.09,86460,4048,0.0063,0.2839,0.0166
10/11/21,reference,Canada,8819.01,13775.73,5817.1,46436.55,31297.38,62058.51,5507761.74,4053491.67,8045522.71,86.39,53,124.79,39.18,39.18,39.18,28202.7,28202.7,28202.7,,,,46486.74,54.64,1664885.92,28243,44954,23.75,2743.25,36519840.27,-18.6416,1,96553.543,96553.543,96553.543,1,0.8478,0,0.694,1,29394698.76,27561894.34,25470106.86,2999.09,3998.02,2386.77,756.69,1023.32,594.68,191.55,225.33,171.8,86460,4048,0.0065,0.2825,0.0168
10/12/21,reference,Canada,8638.45,13530.56,5717.2,46525.59,31355.37,62188.26,5516400.19,4059178.21,8058479.98,89.04,54.67,128.26,40.12,40.12,40.12,28242.81,28242.81,28242.81,,,,46587.36,100.61,1667329.5,28289.75,45033,46.75,2443.58,36519840.27,-18.6208,1,96011.1051,96011.1051,96011.1051,1,0.853,0,0.6935,1,29417636.44,27606282.73,25496785.18,2985.3,3975.34,2382.89,755,1017.44,596.28,189.74,221.99,170.62,86460,4048,0.0067,0.2816,0.017
10/13/21,reference,Canada,8471.82,13311.09,5625.95,46616.65,31413.67,62320.79,5524872.01,4064770.29,8071168.42,91.06,55.95,130.78,40.81,40.81,40.81,28283.63,28283.63,28283.63,,,,46751.51,164.16,1669909,28367,45115,77.25,2579.5,36519840.27,-18.3737,1,95468.5937,95468.5937,95468.5937,1,0.8582,0,0.6933,1,29440574.1,27650671.13,25523463.51,2973.04,3953.13,2377.03,752.93,1010.97,597.26,188.27,219.77,169.73,86460,4048,0.0069,0.281,0.0172
10/14/21,reference,Canada,8319.75,13117.95,5542.95,46709.03,31472.08,62454.94,5533191.76,4070277.87,8083611.8,92.38,56.83,132.37,41.23,41.23,41.23,28324.85,28324.85,28324.85,,,,46873.48,121.97,1673103,28421,45208,54,3194,36519840.27,-17.9547,1,94932.0678,94932.0678,94932.0678,1,0.8634,0,0.6936,1,29463511.76,27695059.53,25550141.8,2963.7,3933.1,2371.91,750.17,1004.07,596.96,187.29,218,169.29,86460,4048,0.007,0.2808,0.0175
10/15/21,reference,Canada,8182.87,12951.76,5468.55,46801.97,31530.92,62589.53,5541374.63,4075710.78,8095834.51,92.94,57.27,133.12,41.33,41.33,41.33,28366.18,28366.18,28366.18,,,,46975.28,101.8,1676541,28468,45284,47,3438,36519840.27,-17.4384,1,94407.7391,94407.7391,94407.7391,1,0.866,0,0.6947,1,29486449.43,27739447.92,25577112.61,2957.31,3915.7,2369.11,748.19,998.87,596.16,186.69,216.6,169.19,86460,4048,0.0071,0.281,0.0178
10/16/21,reference,Canada,8062.4,12813.11,5404.41,46894.58,31589.64,62723.24,5549437.03,4081079.77,8107861.55,92.61,57.17,132.52,41.08,41.08,41.08,28407.26,28407.26,28407.26,,,,47052.17,76.89,1679889.17,28500.33,45349,32.33,3348.17,36519840.27,-16.9047,1,93901.0175,93901.0175,93901.0175,1,0.8687,0,0.6958,1,29509387.07,27783836.32,25604105.98,2954.3,3902.56,2369.75,749.99,999.25,598.28,186.33,215.71,169.48,86460,4048,0.0072,0.2814,0.0182
10/17/21,reference,Canada,7959.63,12704.43,5357.36,46985.9,31647.62,62854.69,5557396.66,4086404.34,8119720.36,91.32,56.51,130.24,40.45,40.45,40.45,28447.71,28447.71,28447.71,,,,47128.94,76.77,1682813.83,28531.67,45442.86,31.33,2924.67,36519840.27,-16.4189,1,93416.5159,93416.5159,93416.5159,1,0.8741,0,0.6971,1,29531248.93,27828224.71,25631053.29,2949.53,3888.32,2369.14,748.94,997.09,597.8,185.97,214.9,169.79,86460,4048,0.0071,0.2819,0.0186
10/18/21,reference,Canada,7875.67,12626.09,5326.41,47075.18,31704.34,62982.88,5565272.34,4091708.58,8131438.78,89.28,55.36,127.19,39.53,39.53,39.53,28487.24,28487.24,28487.24,,,,47202.09,73.15,1685089,28564,45538.71,32.33,2275.17,36519840.27,-16.0079,1,92958.0744,92958.0744,92958.0744,1,0.8795,0,0.6987,1,29553110.78,27871243.43,25658212.63,2948.34,3879.9,2372.57,748.93,996.98,598.3,185.25,213.71,169.71,86460,4048,0.007,0.2825,0.019
10/19/21,reference,Canada,7810.68,12576.77,5304.74,47161.95,31759.46,63107.21,5573083.02,4097009.42,8143043.36,86.76,53.88,123.7,38.46,38.46,38.46,28525.7,28525.7,28525.7,,,,47289.3,87.21,1687310.5,28603,45634.57,39,2221.5,36519840.27,-15.6602,1,92528.6621,92528.6621,92528.6621,1,0.8849,0,0.7,1,29574972.64,27914262.14,25685811.26,2945.31,3870.91,2376.13,748.95,997.38,599.23,183.66,211.66,168.7,86460,4048,0.0069,0.283,0.0193
10/20/21,reference,Canada,7764.63,12557.7,5305.39,47245.9,31812.72,63227.39,5580847.65,4102315.68,8154562,83.96,52.16,120.1,37.31,37.31,37.31,28563.01,28563.01,28563.01,,,,47383.91,94.61,1689948,28644,45730.43,41,2637.5,36519840.27,-15.3571,1,92137.6767,92137.6767,92137.6767,1,0.8903,0,0.7013,1,29596834.5,27957280.86,25713409.85,2938.88,3859.52,2378.14,748.84,997.92,600.43,180.62,207.72,165.97,86460,4048,0.0068,0.2833,0.0195
10/21/21,reference,Canada,7738.05,12570.31,5285.01,47327.03,31864.04,63343.47,5588585.7,4107633.22,8166025.73,81.12,50.36,116.26,36.18,36.18,36.18,28599.2,28599.2,28599.2,,,,47433.2,49.29,1692857,28667,45826.29,23,2909,36519840.27,-15.0907,1,91784.8805,91784.8805,91784.8805,1,0.8958,0,0.7024,1,29615714.47,28000299.57,25741000.36,2928.29,3844.7,2377.35,746.29,995.65,599.88,175.78,201.75,161.43,86460,4048,0.0066,0.2835,0.0194
10/22/21,reference,Canada,7730.9,12616.41,5280.26,47405.55,31913.52,63455.85,5596316.6,4112965.66,8177470.81,78.52,48.65,112.54,35.16,35.16,35.16,28634.36,28634.36,28634.36,,,,47570.55,137.35,1695605.5,28729,45922.14,62,2748.5,36519840.27,-14.8675,1,91469.6427,91469.6427,91469.6427,1,0.8985,0,0.7034,1,29633851.05,28043318.29,25768622.58,2910.2,3813.15,2370.77,742.07,991.24,597.43,169.56,194.48,155.5,86460,4048,0.0065,0.2835,0.0191
10/23/21,reference,Canada,7744.82,12693.44,5272.54,47481.89,31961.45,63565.2,5604061.42,4118318.35,8188930.32,76.34,47.19,109.76,34.31,34.31,34.31,28668.67,28668.67,28668.67,,,,47636.94,66.38,1698186,28760.33,46018,31.33,2580.5,36519840.27,-14.7049,1,91191.0366,91191.0366,91191.0366,1,0.9012,0,0.7041,1,29650775.24,28086337,25796151.53,2883.28,3769.82,2357.21,735.95,984.1,593.59,162.55,186.49,148.75,86460,4048,0.0064,0.2836,0.0188
10/24/21,reference,Canada,7782.89,12768.5,5291.58,47556.6,32008.18,63672.32,5611844.31,4123702.29,8200443.23,74.71,46.05,107.71,33.67,33.67,33.67,28702.34,28702.34,28702.34,,,,47680.26,43.33,1700517.67,28779.92,46085.86,19.58,2331.67,36519840.27,-14.6167,1,90946.5016,90946.5016,90946.5016,1,0.9068,0,0.7045,1,29660987,28101373.08,25819384.99,2849.5,3719.23,2338.22,727.47,973.58,588.21,155.3,178.35,141.77,86460,4048,0.0064,0.2837,0.0183
10/25/21,reference,Canada,7848.93,12899.46,5335,47630.05,32053.96,63777.78,5619693.24,4129134.95,8212054.7,73.46,45.12,105.91,33.16,33.16,33.16,28735.5,28735.5,28735.5,,,,47737.51,57.25,1702318.33,28805.5,46149.43,25.58,1800.67,36519840.27,-14.5895,1,90806.6056,90806.6056,90806.6056,1,0.9123,0,0.7044,1,29670832.86,28119299.1,25843582.46,2813.92,3667.53,2317.8,720.04,963.91,584.14,148.29,170.72,135,86460,4048,0.0064,0.2839,0.0179
10/26/21,reference,Canada,7943,12972.07,5386.99,47702.44,32098.94,63881.81,5627636.24,4134649.92,8223801.74,72.38,44.29,104.09,32.71,32.71,32.71,28768.21,28768.21,28768.21,,,,47816.51,79,1704075,28841.25,46213,35.75,1756.67,36519840.27,-14.5863,1,90680.3468,90680.3468,90680.3468,1,0.9179,0,0.7037,1,29680678.71,28136519.27,25867293.35,2778.7,3617.43,2294.07,712.59,953.69,580.32,141.88,163.91,128.8,86460,4048,0.0064,0.2843,0.0174
10/27/21,reference,Canada,8046.06,13073.06,5334.25,47773.7,32143.11,63984.31,5635682.3,4140273.22,8235699.21,71.27,43.48,102.51,32.24,32.24,32.24,28800.45,28800.45,28800.45,,,,47901.84,85.33,1706564,28881,46276.57,39.75,2489,36519840.27,-14.5805,1,90568.0587,90568.0587,90568.0587,1,0.9234,0,0.7031,1,29688526.53,28152588.32,25890963.97,2735.83,3555.18,2260.64,702.27,940.51,573.43,136.31,158.07,123.43,86460,4048,0.0064,0.2853,0.017
10/28/21,reference,Canada,8167.01,12969.7,5253.66,47843.64,32186.36,64084.97,5643849.31,4146036.84,8247313.8,69.94,42.57,100.66,31.67,31.67,31.67,28832.12,28832.12,28832.12,,,,48009.58,107.74,1709229,28928.5,46340.14,47.5,2665,36519840.27,-14.5681,1,90470.3288,90470.3288,90470.3288,1,0.929,0,0.7021,1,29696127.81,28162284.1,25914622.98,2689.18,3493.53,2221.68,691.46,926.26,566.24,134.32,155.87,121.94,86460,4048,0.0065,0.2869,0.0171
10/29/21,reference,Canada,8284.69,13166.35,5305.81,47911.89,32228.49,64183.22,5652134,4151826.27,8259141.79,68.25,41.46,98.25,30.97,30.97,30.97,28863.09,28863.09,28863.09,,,,48063.64,54.06,1711815.5,28952,46403.71,23.5,2586.5,36519840.27,-14.5629,1,90373.1875,90373.1875,90373.1875,1,0.9318,0,0.7008,1,29702851.76,28171632.47,25938328.86,2635.29,3423.88,2180.57,679.26,908.26,556.69,132.73,154.66,120.43,86460,4048,0.0064,0.2894,0.0171
10/30/21,reference,Canada,8365.63,13178.41,5386.97,47977.93,32269.2,64278.3,5660499.63,4157336.22,8271020.93,66.04,40.06,95.08,30.07,30.07,30.07,28893.16,28893.16,28893.16,,,,48127.34,63.7,1714211.67,28979.75,46467.29,27.75,2396.17,36519840.27,-14.587,1,90446.365,90446.365,90446.365,0,0.9345,0,0.6994,1,29706788.99,28180980.84,25962122.62,2579.38,3354.81,2137.25,665.39,890.19,546.34,131.54,154.28,119.1,86460,4048,0.0064,0.2925,0.0172
10/31/21,reference,Canada,8469.03,13495.51,5441.96,48041.19,32308.14,64369.37,5668968.66,4162875.62,8282976.15,63.26,38.33,91.08,28.96,28.96,28.96,28922.12,28922.12,28922.12,,,,48172.51,45.17,1716302.83,28999.5,46496.57,19.75,2091.17,36519840.27,-14.6549,1,90519.5425,90519.5425,90519.5425,0,0.9401,0,0.6982,1,29706789.01,28188432.12,25985175.36,2521.8,3286.49,2088.91,650.91,871.97,534.73,130.72,154.37,118.08,86460,4048,0.0063,0.2964,0.0172
11/1/21,reference,Canada,8557.56,13676.76,5532.76,48101.29,32345.12,64455.88,5677526.22,4168667.72,8295034.9,60.1,36.4,86.53,27.71,27.71,27.71,28949.84,28949.84,28949.84,,,,48224.22,51.71,1718183,29023.25,46531.86,23.75,1880.17,36519840.27,-14.7524,1,90592.72,90592.72,90592.72,0,0.9457,0,0.6971,1,29706789.01,28195649.33,26007304.84,2463.42,3219.95,2036.66,636.11,854.18,521.59,130.23,154.91,117.3,86460,4048,0.0061,0.3007,0.0173
11/2/21,reference,Canada,8669.89,14057.75,5639.29,48158.14,32380.09,64537.68,5686196.11,4174646.52,8307206.72,56.85,34.44,81.84,26.46,26.46,26.46,28976.29,28976.29,28976.29,,,,48291.39,67.17,1720036,29056.33,46567.14,33.08,1853,36519840.27,-14.8411,1,90665.8975,90665.8975,90665.8975,0,0.9513,0,0.6959,1,29706789.02,28202033.53,26031968.31,2405.71,3156.75,1983.02,621.51,837.28,508.1,130,155.89,116.7,86460,4048,0.0059,0.3054,0.0174
11/3/21,reference,Canada,8783.38,14448.6,5696.27,48211.91,32413.17,64615.01,5694979.49,4180781.21,8319500.58,53.76,32.61,77.37,25.29,25.29,25.29,29001.58,29001.58,29001.58,,,,48366.25,74.87,1722263,29094.42,46602.43,38.08,2227,36519840.27,-14.8902,1,90739.075,90739.075,90739.075,0,0.9569,0,0.6948,1,29706789.03,28205771.83,26056631.78,2350.63,3098.59,1930.43,607.64,820.87,494.51,129.96,156.96,116.19,86460,4048,0.0057,0.3102,0.0174
